#{"t_start": 1777815202.6365285, "env_id": "FetchReach-v4"}
r,l,t
-22.0,50,1171.028967
-37.0,50,1172.459931
-41.0,50,1174.022376
-4.0,50,1175.63267
-6.0,50,1177.169872
-7.0,50,1178.598977
-6.0,50,1180.350809
-2.0,50,1182.386879
-2.0,50,1184.748198
-3.0,50,1187.795921
-1.0,50,1190.919465
-7.0,50,1193.940032
-4.0,50,1196.790877
-2.0,50,1199.616259
-21.0,50,1202.818389
-5.0,50,1205.899176
-3.0,50,1208.468955
-34.0,50,1211.501292
-6.0,50,1214.650773
-1.0,50,1217.944422
-1.0,50,1220.8707
-5.0,50,1224.058767
0.0,50,1227.284264
-1.0,50,1230.332113
-26.0,50,1233.581697
-3.0,50,1236.809745
-7.0,50,1240.010851
-3.0,50,1243.223001
-5.0,50,1246.405489
-3.0,50,1249.446233
-2.0,50,1252.631312
-2.0,50,1255.887001
-3.0,50,1259.132416
-3.0,50,1262.345273
-3.0,50,1265.488004
-2.0,50,1268.452085
-19.0,50,1271.21093
-1.0,50,1273.876712
-11.0,50,1276.648388
0.0,50,1279.241894
-4.0,50,1281.69002
-3.0,50,1284.234439
-4.0,50,1286.963415
-4.0,50,1290.100837
-42.0,50,1293.344618
-29.0,50,1296.537968
-6.0,50,1299.72801
0.0,50,1302.910832
-10.0,50,1306.114408
-3.0,50,1308.569823
-35.0,50,1310.910865
-4.0,50,1312.914218
0.0,50,1314.826664
-5.0,50,1316.418916
-7.0,50,1317.876932
-4.0,50,1319.89804
-6.0,50,1322.590244
-8.0,50,1325.482234
-1.0,50,1327.790109
-3.0,50,1330.008904
-3.0,50,1332.808903
-4.0,50,1335.204225
0.0,50,1337.623202
-15.0,50,1339.430739
-19.0,50,1341.767977
-3.0,50,1344.094441
0.0,50,1346.092936
-1.0,50,1348.492846
-11.0,50,1350.789056
-1.0,50,1353.130938
-13.0,50,1355.651892
-7.0,50,1358.099956
-10.0,50,1360.467907
-9.0,50,1362.685227
0.0,50,1365.808921
-30.0,50,1368.814306
-2.0,50,1371.868029
-3.0,50,1374.818861
-4.0,50,1378.055906
-6.0,50,1381.3336
-15.0,50,1384.588985
-3.0,50,1387.650972
-50.0,50,1390.821056
-19.0,50,1393.768814
0.0,50,1396.927882
-5.0,50,1399.81635
-3.0,50,1402.331842
-6.0,50,1404.627828
-4.0,50,1407.195363
-42.0,50,1409.952999
-2.0,50,1413.055885
-25.0,50,1423.340228
-30.0,50,1425.058989
-5.0,50,1426.471862
-4.0,50,1427.966927
-2.0,50,1429.527268
0.0,50,1431.334254
-5.0,50,1432.919991
-4.0,50,1435.11915
-6.0,50,1436.532272
-4.0,50,1438.277942
-18.0,50,1439.851887
0.0,50,1441.340748
-2.0,50,1443.185841
-1.0,50,1445.468841
-4.0,50,1448.600837
-11.0,50,1451.651978
-6.0,50,1454.539701
-4.0,50,1457.078921
-4.0,50,1459.037905
-5.0,50,1461.318349
-21.0,50,1463.890855
-13.0,50,1466.520292
-1.0,50,1468.777171
-3.0,50,1471.555288
-17.0,50,1474.517689
-50.0,50,1477.190834
0.0,50,1480.292798
